year,zip_code,num_returns_total,unemployment_returns,earned_income_credit_returns,low_income_returns,eic_ratio,unemployment_ratio,low_income_ratio,eic_ratio_scaled,unemployment_ratio_scaled,low_income_ratio_scaled,poverty_index,total_animals_count,abandoned_count,euthanasia_request_count,owner_surrender_count,public_assist_count,stray_count,wildlife_count
2015,78623,590.0,0.0,50.0,170.0,0.0847457627118644,0.0,0.288135593220339,0.16242937853107345,0.0,0.46615398966542665,0.282862515688425,18712.0,0.0,78.0,3233.0,1082.0,13680.0,639.0
2015,78624,11140.0,100.0,1750.0,4080.0,0.1570915619389587,0.008976660682226212,0.36624775583482944,0.3010921603830042,0.04835813980425089,0.5925260766303807,0.4069640206364483,18712.0,0.0,78.0,3233.0,1082.0,13680.0,639.0
2015,78626,12790.0,330.0,2320.0,4300.0,0.181391712275215,0.02580140734949179,0.33620015637216577,0.3476674485274954,0.13899467830210094,0.5439142122895587,0.4151112151978845,18712.0,0.0,78.0,3233.0,1082.0,13680.0,639.0
2015,78628,13980.0,290.0,1370.0,3780.0,0.09799713876967096,0.02074391988555079,0.2703862660944206,0.18782784930853602,0.11174950389958006,0.4374386214557917,0.2925448622339055,18712.0,0.0,78.0,3233.0,1082.0,13680.0,639.0
2015,78629,5370.0,120.0,1440.0,2200.0,0.2681564245810056,0.0223463687150838,0.409683426443203,0.5139664804469274,0.12038205081996757,0.6627975447318697,0.5415820164124554,18712.0,0.0,78.0,3233.0,1082.0,13680.0,639.0
2015,78631,1200.0,0.0,220.0,450.0,0.18333333333333332,0.0,0.375,0.35138888888888886,0.0,0.606685707138092,0.43113356821214144,18712.0,0.0,78.0,3233.0,1082.0,13680.0,639.0
2015,78632,430.0,0.0,80.0,150.0,0.18604651162790697,0.0,0.3488372093023256,0.35658914728682173,0.0,0.5643587973377601,0.41442657508106184,18712.0,0.0,78.0,3233.0,1082.0,13680.0,639.0
2015,78633,12500.0,180.0,400.0,2510.0,0.032,0.0144,0.2008,0.06133333333333334,0.0775741935483871,0.32485997331554367,0.18154440734683336,18712.0,0.0,78.0,3233.0,1082.0,13680.0,639.0
2015,78634,13930.0,440.0,2250.0,3750.0,0.1615218951902369,0.03158650394831299,0.26920315865039485,0.30958363244795406,0.1701595535280087,0.4355245564523274,0.35231464035792753,18712.0,0.0,78.0,3233.0,1082.0,13680.0,639.0
2015,78636,1760.0,30.0,270.0,600.0,0.1534090909090909,0.017045454545454544,0.3409090909090909,0.29403409090909094,0.09182551319648094,0.551532461034629,0.38968749969432204,18712.0,0.0,78.0,3233.0,1082.0,13680.0,639.0
2015,78638,940.0,30.0,170.0,310.0,0.18085106382978725,0.031914893617021274,0.32978723404255317,0.3466312056737589,0.17192862045298557,0.5335392034405916,0.41326954614675626,18712.0,0.0,78.0,3233.0,1082.0,13680.0,639.0
2015,78639,3190.0,80.0,750.0,1330.0,0.23510971786833856,0.025078369905956112,0.4169278996865204,0.45062695924764895,0.13509960562240875,0.6745178603917763,0.5198251293999823,18712.0,0.0,78.0,3233.0,1082.0,13680.0,639.0
2015,78640,23230.0,650.0,4790.0,7930.0,0.20619888075764098,0.027981058975462762,0.34136891950064574,0.3952145214521452,0.15073667254523487,0.5522763848592418,0.44144457509464763,18712.0,0.0,78.0,3233.0,1082.0,13680.0,639.0
2015,78641,25340.0,760.0,3220.0,6870.0,0.1270718232044199,0.02999210734017364,0.27111286503551696,0.24355432780847147,0.16157038470351606,0.4386141339688179,0.32313284627013183,18712.0,0.0,78.0,3233.0,1082.0,13680.0,639.0
2015,78642,5640.0,150.0,720.0,1650.0,0.1276595744680851,0.026595744680851064,0.2925531914893617,0.24468085106382978,0.143273850377488,0.47330090627794413,0.337419175841547,18712.0,0.0,78.0,3233.0,1082.0,13680.0,639.0
2015,78643,2890.0,50.0,560.0,1140.0,0.19377162629757785,0.01730103806228374,0.3944636678200692,0.37139561707035756,0.09320236633552853,0.638174584671211,0.46362682741725875,18712.0,0.0,78.0,3233.0,1082.0,13680.0,639.0
2015,78644,7890.0,240.0,2010.0,3090.0,0.25475285171102663,0.030418250950570342,0.3916349809885932,0.48827629911280107,0.16386606157242734,0.633598254349541,0.5212301552152967,18712.0,0.0,78.0,3233.0,1082.0,13680.0,639.0
2015,78645,5620.0,170.0,660.0,1630.0,0.11743772241992882,0.030249110320284697,0.2900355871886121,0.22508896797153025,0.16295488462863048,0.4692278541566264,0.32873805842053355,18712.0,0.0,78.0,3233.0,1082.0,13680.0,639.0
2015,78648,3290.0,100.0,900.0,1360.0,0.2735562310030395,0.030395136778115502,0.4133738601823708,0.5243161094224924,0.16374154328855772,0.6687680338057185,0.5532620187815507,18712.0,0.0,78.0,3233.0,1082.0,13680.0,639.0
2015,78650,700.0,0.0,140.0,220.0,0.2,0.0,0.3142857142857143,0.38333333333333336,0.0,0.5084604021728771,0.4013071809777947,18712.0,0.0,78.0,3233.0,1082.0,13680.0,639.0
2015,78652,2380.0,70.0,280.0,640.0,0.11764705882352941,0.029411764705882353,0.2689075630252101,0.22549019607843138,0.15844402277039848,0.4350463334099483,0.31308584054681077,18712.0,0.0,78.0,3233.0,1082.0,13680.0,639.0
2015,78653,9110.0,280.0,2100.0,3040.0,0.2305159165751921,0.030735455543358946,0.3336992316136114,0.4418221734357849,0.1655748734109982,0.5398681448078448,0.45831813055073317,18712.0,0.0,78.0,3233.0,1082.0,13680.0,639.0
2015,78654,8620.0,180.0,1760.0,3460.0,0.20417633410672853,0.02088167053364269,0.4013921113689095,0.391337973704563,0.11249157997155902,0.6493836184679964,0.4795738744748077,18712.0,0.0,78.0,3233.0,1082.0,13680.0,639.0
2015,78655,1230.0,40.0,280.0,470.0,0.22764227642276422,0.032520325203252036,0.3821138211382114,0.4363143631436314,0.1751901389981642,0.6181946500919312,0.4920480698558196,18712.0,0.0,78.0,3233.0,1082.0,13680.0,639.0
2015,78656,1080.0,40.0,320.0,470.0,0.2962962962962963,0.037037037037037035,0.4351851851851852,0.5679012345679012,0.19952210274790919,0.704055018160255,0.5923325240024612,18712.0,0.0,78.0,3233.0,1082.0,13680.0,639.0
2015,78657,2900.0,50.0,350.0,820.0,0.1206896551724138,0.017241379310344827,0.2827586206896552,0.23132183908045978,0.09288097886540601,0.45745496997998664,0.3192376619637415,18712.0,0.0,78.0,3233.0,1082.0,13680.0,639.0
2015,78659,1310.0,40.0,250.0,460.0,0.19083969465648856,0.030534351145038167,0.3511450381679389,0.3657760814249364,0.1644915045555282,0.5680924687705289,0.4366899980435122,18712.0,0.0,78.0,3233.0,1082.0,13680.0,639.0
2015,78660,39660.0,1360.0,6380.0,11700.0,0.16086737266767523,0.03429147755925366,0.2950075642965204,0.30832913094637754,0.18473150814178585,0.4772716606835217,0.3719935070476333,18712.0,0.0,78.0,3233.0,1082.0,13680.0,639.0
2015,78662,1070.0,30.0,160.0,360.0,0.14953271028037382,0.028037383177570093,0.3364485981308411,0.2866043613707165,0.15104009647271632,0.5443161484603443,0.389018239071249,18712.0,0.0,78.0,3233.0,1082.0,13680.0,639.0
2015,78663,330.0,0.0,40.0,100.0,0.12121212121212122,0.0,0.30303030303030304,0.23232323232323235,0.0,0.49025107647522587,0.3251584389593062,18712.0,0.0,78.0,3233.0,1082.0,13680.0,639.0
2015,78664,27300.0,850.0,5050.0,9120.0,0.184981684981685,0.031135531135531136,0.33406593406593404,0.35454822954822957,0.16773011934302257,0.5404614065054358,0.4195273481584517,18712.0,0.0,78.0,3233.0,1082.0,13680.0,639.0
2015,78665,19640.0,640.0,2210.0,4960.0,0.1125254582484725,0.032586558044806514,0.2525458248472505,0.21567379497623898,0.175546941725248,0.4085758462192718,0.2984670327105047,18712.0,0.0,78.0,3233.0,1082.0,13680.0,639.0
2015,78666,29770.0,570.0,6110.0,15470.0,0.2052401746724891,0.019146792072556266,0.519650655021834,0.3933770014556041,0.10314562181022247,0.8407056669511843,0.565651762964077,18712.0,0.0,78.0,3233.0,1082.0,13680.0,639.0
2015,78669,4820.0,120.0,410.0,1280.0,0.08506224066390042,0.024896265560165973,0.26556016597510373,0.1630359612724758,0.13411859188863606,0.42963081888617305,0.2801119102602556,18712.0,0.0,78.0,3233.0,1082.0,13680.0,639.0
2015,78671,390.0,0.0,90.0,170.0,0.23076923076923078,0.0,0.4358974358974359,0.44230769230769235,0.0,0.7052073176989788,0.516381754503002,18712.0,0.0,78.0,3233.0,1082.0,13680.0,639.0
2015,78672,380.0,0.0,60.0,170.0,0.15789473684210525,0.0,0.4473684210526316,0.3026315789473684,0.0,0.7237654050068466,0.4618786427793968,18712.0,0.0,78.0,3233.0,1082.0,13680.0,639.0
2015,78676,6620.0,120.0,730.0,2030.0,0.11027190332326284,0.01812688821752266,0.3066465256797583,0.21135448136958712,0.09765130104278337,0.49610150472923537,0.32812032384874845,18712.0,0.0,78.0,3233.0,1082.0,13680.0,639.0
2015,78681,24060.0,660.0,2290.0,6140.0,0.09517871986699916,0.02743142144638404,0.25519534497090607,0.18242587974508173,0.14777572198535918,0.412862315525396,0.28265726007025094,18712.0,0.0,78.0,3233.0,1082.0,13680.0,639.0
2015,78701,5110.0,100.0,300.0,970.0,0.05870841487279843,0.019569471624266144,0.1898238747553816,0.11252446183953033,0.10542263745975633,0.30710248450043015,0.19937438959895787,18712.0,0.0,78.0,3233.0,1082.0,13680.0,639.0
2015,78702,11690.0,300.0,2850.0,4720.0,0.24379811804961504,0.02566295979469632,0.4037639007698888,0.4672797262617622,0.1382488479262673,0.653220767081105,0.518050106796917,18712.0,0.0,78.0,3233.0,1082.0,13680.0,639.0
2015,78703,11000.0,150.0,510.0,2230.0,0.046363636363636364,0.013636363636363636,0.20272727272727273,0.08886363636363637,0.07346041055718475,0.3279779701619261,0.19492476399222158,18712.0,0.0,78.0,3233.0,1082.0,13680.0,639.0
2015,78704,26970.0,700.0,2760.0,7250.0,0.10233592880978866,0.025954764553207266,0.26881720430107525,0.19614386355209493,0.1398208283995359,0.43490014848608743,0.2979518882571357,18712.0,0.0,78.0,3233.0,1082.0,13680.0,639.0
2015,78705,6820.0,80.0,530.0,3850.0,0.07771260997067449,0.011730205278592375,0.5645161290322581,0.14894916911045944,0.06319175101693313,0.9132903118207838,0.4843269415207528,18712.0,0.0,78.0,3233.0,1082.0,13680.0,639.0
2015,78717,13560.0,390.0,900.0,2870.0,0.06637168141592921,0.028761061946902654,0.21165191740412978,0.12721238938053098,0.1549386240365401,0.34241651513988675,0.22682686943784197,18712.0,0.0,78.0,3233.0,1082.0,13680.0,639.0
2015,78719,800.0,0.0,240.0,360.0,0.3,0.0,0.45,0.575,0.0,0.7280228485657104,0.5863602818545697,18712.0,0.0,78.0,3233.0,1082.0,13680.0,639.0
2015,78721,5480.0,130.0,1690.0,2610.0,0.3083941605839416,0.023722627737226276,0.4762773722627737,0.591088807785888,0.12779609135860606,0.7705351316936351,0.625510381901646,18712.0,0.0,78.0,3233.0,1082.0,13680.0,639.0
2015,78722,3620.0,90.0,420.0,1070.0,0.11602209944751381,0.024861878453038673,0.2955801104972376,0.2223756906077348,0.13393334521475672,0.4781979422745919,0.3286514693185227,18712.0,0.0,78.0,3233.0,1082.0,13680.0,639.0
2015,78723,15030.0,310.0,3180.0,5740.0,0.21157684630738524,0.020625415834996674,0.3819028609447771,0.40552228875582175,0.11111111111111112,0.61785335266758,0.4716301497516419,18712.0,0.0,78.0,3233.0,1082.0,13680.0,639.0
2015,78724,9860.0,220.0,3220.0,4800.0,0.3265720081135903,0.02231237322515213,0.486815415821501,0.6259296822177147,0.12019891382581954,0.7875838794490444,0.6481009941326237,18712.0,0.0,78.0,3233.0,1082.0,13680.0,639.0
2015,78725,3860.0,120.0,900.0,1280.0,0.23316062176165803,0.031088082901554404,0.3316062176165803,0.44689119170984454,0.16747451111482534,0.5364820070029415,0.4592653905322362,18712.0,0.0,78.0,3233.0,1082.0,13680.0,639.0
2015,78726,6760.0,220.0,640.0,1850.0,0.09467455621301775,0.03254437869822485,0.27366863905325445,0.1814595660749507,0.17531971750334033,0.4427489381481145,0.2984257986507134,18712.0,0.0,78.0,3233.0,1082.0,13680.0,639.0
2015,78727,15010.0,430.0,1560.0,3510.0,0.1039307128580946,0.028647568287808126,0.23384410393071287,0.19920053297801465,0.15432722271174057,0.37831966814207474,0.27531681277521425,18712.0,0.0,78.0,3233.0,1082.0,13680.0,639.0
2015,78728,11760.0,400.0,2080.0,3700.0,0.17687074829931973,0.034013605442176874,0.31462585034013607,0.33900226757369617,0.18323458415624316,0.5090106839934105,0.3999292866208224,18712.0,0.0,78.0,3233.0,1082.0,13680.0,639.0
2015,78729,15490.0,480.0,1890.0,4270.0,0.12201420271142673,0.030987734021949646,0.27566171723692706,0.23386055519690124,0.1669339219892126,0.4459733969407623,0.32261867066086986,18712.0,0.0,78.0,3233.0,1082.0,13680.0,639.0
2015,78730,4390.0,90.0,190.0,760.0,0.04328018223234624,0.02050113895216401,0.17312072892938496,0.08295368261199697,0.11044161951649645,0.2800796582687623,0.17440916534799134,18712.0,0.0,78.0,3233.0,1082.0,13680.0,639.0
2015,78731,13710.0,230.0,760.0,3050.0,0.055433989788475566,0.016776075857038657,0.2224653537563822,0.1062484804279115,0.09037434413307922,0.3599108012197774,0.21880911115476795,18712.0,0.0,78.0,3233.0,1082.0,13680.0,639.0
2015,78732,6540.0,200.0,240.0,1260.0,0.03669724770642202,0.03058103975535168,0.1926605504587156,0.07033639143730887,0.1647430206175397,0.31169173944709316,0.18838696095973487,18712.0,0.0,78.0,3233.0,1082.0,13680.0,639.0
2015,78733,3930.0,80.0,190.0,960.0,0.04834605597964377,0.020356234096692113,0.24427480916030533,0.0926632739609839,0.10966100303701881,0.3951947608838462,0.2305022159838754,18712.0,0.0,78.0,3233.0,1082.0,13680.0,639.0
2015,78734,10140.0,270.0,860.0,2640.0,0.08481262327416174,0.026627218934911243,0.2603550295857988,0.16255752794214334,0.14344340523000573,0.4212098006165846,0.2770396383744282,18712.0,0.0,78.0,3233.0,1082.0,13680.0,639.0
2015,78735,8350.0,170.0,570.0,1790.0,0.06826347305389222,0.02035928143712575,0.21437125748502994,0.13083832335329343,0.10967741935483871,0.3468159411663664,0.22591216096933078,18712.0,0.0,78.0,3233.0,1082.0,13680.0,639.0
2015,78736,3980.0,90.0,400.0,1020.0,0.10050251256281408,0.022613065326633167,0.2562814070351759,0.19262981574539365,0.12181877127573351,0.41461937774261565,0.2854440141971775,18712.0,0.0,78.0,3233.0,1082.0,13680.0,639.0
2015,78737,7320.0,170.0,340.0,1490.0,0.04644808743169399,0.023224043715846996,0.20355191256830601,0.08902550091074682,0.1251101709853693,0.32931209604217015,0.20076293572734957,18712.0,0.0,78.0,3233.0,1082.0,13680.0,639.0
2015,78738,8940.0,210.0,360.0,1800.0,0.040268456375838924,0.02348993288590604,0.20134228187919462,0.07718120805369127,0.12654254167568738,0.32573729242313665,0.1939675793821413,18712.0,0.0,78.0,3233.0,1082.0,13680.0,639.0
2015,78739,7820.0,200.0,270.0,1450.0,0.034526854219948847,0.02557544757033248,0.18542199488491048,0.0661764705882353,0.13777741110469433,0.29998099756188695,0.17854860177802445,18712.0,0.0,78.0,3233.0,1082.0,13680.0,639.0
2015,78741,23380.0,560.0,4860.0,11180.0,0.20786997433704021,0.023952095808383235,0.47818648417450815,0.39841745081266045,0.12903225806451615,0.7736237474541054,0.5403217650264963,18712.0,0.0,78.0,3233.0,1082.0,13680.0,639.0
2015,78742,340.0,0.0,100.0,170.0,0.29411764705882354,0.0,0.5,0.5637254901960784,0.0,0.8089142761841227,0.6176878948710904,18712.0,0.0,78.0,3233.0,1082.0,13680.0,639.0
2015,78744,20100.0,430.0,5950.0,9230.0,0.2960199004975124,0.021393034825870648,0.4592039800995025,0.5673714759535655,0.115246348900658,0.7429133103661146,0.601152788733922,18712.0,0.0,78.0,3233.0,1082.0,13680.0,639.0
2015,78745,31270.0,840.0,4990.0,10480.0,0.15957787016309563,0.026862807803006077,0.33514550687559963,0.30585758447926664,0.14471254526135532,0.5422079702212732,0.39610075414137846,18712.0,0.0,78.0,3233.0,1082.0,13680.0,639.0
2015,78746,13350.0,210.0,470.0,2760.0,0.03520599250936329,0.015730337078651686,0.20674157303370785,0.06747815230961297,0.08474084813338167,0.33447241981545744,0.18935184226961985,18712.0,0.0,78.0,3233.0,1082.0,13680.0,639.0
2015,78747,8730.0,220.0,1640.0,2750.0,0.18785796105383734,0.025200458190148912,0.3150057273768614,0.3600610920198549,0.1357573070243506,0.5096252599098138,0.404934589070786,18712.0,0.0,78.0,3233.0,1082.0,13680.0,639.0
2015,78748,24480.0,690.0,3260.0,6840.0,0.13316993464052287,0.028186274509803922,0.27941176470588236,0.25524237472766886,0.15184218848829856,0.4520403308087745,0.33346143634022934,18712.0,0.0,78.0,3233.0,1082.0,13680.0,639.0
2015,78749,17490.0,440.0,1280.0,3810.0,0.07318467695826186,0.025157232704402517,0.21783876500857632,0.14027063083666858,0.13552444714952325,0.3524257738435114,0.2352658268210333,18712.0,0.0,78.0,3233.0,1082.0,13680.0,639.0
2015,78750,13820.0,380.0,1290.0,3580.0,0.09334298118668596,0.027496382054992764,0.2590448625180897,0.17890738060781478,0.1481256710704449,0.41909017492607226,0.28391146709729365,18712.0,0.0,78.0,3233.0,1082.0,13680.0,639.0
2015,78751,8420.0,170.0,750.0,2860.0,0.08907363420427554,0.020190023752969122,0.33966745843230406,0.1707244655581948,0.10876561183051109,0.5495237125621356,0.33498824133719984,18712.0,0.0,78.0,3233.0,1082.0,13680.0,639.0
2015,78752,8790.0,190.0,1890.0,3840.0,0.2150170648464164,0.02161547212741752,0.43686006825938567,0.4121160409556314,0.11644464017028149,0.7067646918195748,0.515140793765871,18712.0,0.0,78.0,3233.0,1082.0,13680.0,639.0
2015,78753,24710.0,570.0,6280.0,10860.0,0.25414811817078103,0.023067583974099554,0.4394981788749494,0.48711722649399697,0.1242673072153105,0.7110327024977395,0.5515941987678125,18712.0,0.0,78.0,3233.0,1082.0,13680.0,639.0
2015,78754,10340.0,290.0,1970.0,3210.0,0.19052224371373308,0.02804642166344294,0.3104448742746615,0.36516763378465505,0.15108878767080552,0.5022465815379176,0.40544527566223826,18712.0,0.0,78.0,3233.0,1082.0,13680.0,639.0
2015,78756,4610.0,90.0,330.0,1060.0,0.07158351409978309,0.019522776572668113,0.2299349240780911,0.13720173535791758,0.10517108669792177,0.3719952853601605,0.23965576799292732,18712.0,0.0,78.0,3233.0,1082.0,13680.0,639.0
2015,78757,11880.0,250.0,1030.0,2920.0,0.0867003367003367,0.021043771043771045,0.24579124579124578,0.166175645342312,0.11336483110676661,0.39764809536323875,0.2650571664281745,18712.0,0.0,78.0,3233.0,1082.0,13680.0,639.0
2015,78758,23520.0,550.0,4430.0,9020.0,0.18835034013605442,0.0233843537414966,0.3835034013605442,0.3610048185941043,0.12597377660741718,0.6204427526514275,0.454248784721231,18712.0,0.0,78.0,3233.0,1082.0,13680.0,639.0
2015,78759,22420.0,530.0,1590.0,5040.0,0.07091882247992863,0.023639607493309546,0.2247992863514719,0.13592774308652988,0.12734885327040948,0.36368670401141645,0.23756138652111683,18712.0,0.0,78.0,3233.0,1082.0,13680.0,639.0
2016,78602,12580,380,2470,4450,0.19634340222575516,0.030206677265500796,0.3537360890302067,0.37632485426603074,0.16272629365608493,0.5722843448361441,0.44314676896158717,17675.0,0.0,24.0,3361.0,1149.0,12371.0,770.0
2016,78605,2420,60,440,820,0.18181818181818182,0.024793388429752067,0.33884297520661155,0.3484848484848485,0.133564382831245,0.5481898400586617,0.41686004812770405,17675.0,0.0,24.0,3361.0,1149.0,12371.0,770.0
2016,78606,2690,40,450,990,0.16728624535315986,0.01486988847583643,0.3680297397769517,0.32063197026022305,0.08010552824079625,0.5954090211318078,0.42022899895049354,17675.0,0.0,24.0,3361.0,1149.0,12371.0,770.0
2016,78608,250,0,40,90,0.16,0.0,0.36,0.3066666666666667,0.0,0.5824182788525684,0.4000882254836558,17675.0,0.0,24.0,3361.0,1149.0,12371.0,770.0
2016,78609,920,30,160,360,0.17391304347826086,0.03260869565217391,0.391304347826087,0.3333333333333333,0.17566619915848528,0.6330633465788786,0.4524451258763439,17675.0,0.0,24.0,3361.0,1149.0,12371.0,770.0
2016,78610,16970,390,2300,4500,0.13553329404832057,0.022981732469063054,0.26517383618149676,0.25977214692594774,0.12380481684946872,0.42900580351544515,0.3223305593835737,17675.0,0.0,24.0,3361.0,1149.0,12371.0,770.0
2016,78611,6120,120,1140,2220,0.18627450980392157,0.0196078431372549,0.3627450980392157,0.3570261437908497,0.105629348513599,0.5868593768394615,0.435311419135,17675.0,0.0,24.0,3361.0,1149.0,12371.0,770.0
2016,78612,5950,150,1260,2130,0.21176470588235294,0.025210084033613446,0.35798319327731093,0.40588235294117647,0.13580916237462728,0.5791554313519938,0.4568479191693894,17675.0,0.0,24.0,3361.0,1149.0,12371.0,770.0
2016,78613,35750,1010,3510,9170,0.09818181818181818,0.02825174825174825,0.2565034965034965,0.18818181818181817,0.15219490187232124,0.41497868042564506,0.28664171456059057,17675.0,0.0,24.0,3361.0,1149.0,12371.0,770.0
2016,78614,220,0,50,80,0.22727272727272727,0.0,0.36363636363636365,0.4356060606060606,0.0,0.588301291770271,0.4607583085693492,17675.0,0.0,24.0,3361.0,1149.0,12371.0,770.0
2016,78615,650,0,110,210,0.16923076923076924,0.0,0.3230769230769231,0.3243589743589744,0.0,0.5226830707651254,0.3811689203058449,17675.0,0.0,24.0,3361.0,1149.0,12371.0,770.0
2016,78616,3510,90,900,1400,0.2564102564102564,0.02564102564102564,0.39886039886039887,0.49145299145299143,0.1381306865177833,0.6452877416853401,0.5253463985640275,17675.0,0.0,24.0,3361.0,1149.0,12371.0,770.0
2016,78617,9900,210,3020,4130,0.30505050505050507,0.021212121212121213,0.4171717171717172,0.5846801346801347,0.11427174975562074,0.6749123152808943,0.5782437774580251,17675.0,0.0,24.0,3361.0,1149.0,12371.0,770.0
2016,78618,130,0,0,50,0.0,0.0,0.38461538461538464,0.0,0.0,0.6222417509108636,0.28000878790988865,17675.0,0.0,24.0,3361.0,1149.0,12371.0,770.0
2016,78619,2170,40,130,490,0.059907834101382486,0.018433179723502304,0.22580645161290322,0.11482334869431643,0.0993013230266092,0.3653161247283135,0.22599289534284442,17675.0,0.0,24.0,3361.0,1149.0,12371.0,770.0
2016,78620,8150,160,640,2170,0.0785276073619632,0.0196319018404908,0.26625766871165646,0.1505112474437628,0.10575895507619237,0.43075925872872306,0.27214762328523784,17675.0,0.0,24.0,3361.0,1149.0,12371.0,770.0
2016,78621,10620,260,2390,3750,0.22504708097928436,0.02448210922787194,0.3531073446327684,0.43134023854362835,0.13188749164692304,0.5712671441978268,0.4643620713983471,17675.0,0.0,24.0,3361.0,1149.0,12371.0,770.0
2016,78623,640,0,60,180,0.09375,0.0,0.28125,0.1796875,0.0,0.455014280353569,0.28561580115910606,17675.0,0.0,24.0,3361.0,1149.0,12371.0,770.0
2016,78624,11090,120,1710,4020,0.15419296663660956,0.010820559062218215,0.3624887285843102,0.295536519386835,0.05829139881904652,0.5864446150153604,0.40272065036289256,17675.0,0.0,24.0,3361.0,1149.0,12371.0,770.0
2016,78626,13440,330,2250,4380,0.16741071428571427,0.024553571428571428,0.32589285714285715,0.3208705357142857,0.13227246543778803,0.5272387692985799,0.3948764337995684,17675.0,0.0,24.0,3361.0,1149.0,12371.0,770.0
2016,78628,15060,330,1430,3930,0.0949535192563081,0.021912350597609563,0.26095617529880477,0.1819942452412572,0.11804395321938055,0.4221823513152194,0.28368386377235255,17675.0,0.0,24.0,3361.0,1149.0,12371.0,770.0
2016,78629,5340,120,1480,2200,0.27715355805243447,0.02247191011235955,0.41198501872659177,0.5312109862671661,0.12105835447625951,0.6665211264438464,0.5510852861675817,17675.0,0.0,24.0,3361.0,1149.0,12371.0,770.0
2016,78631,1230,20,210,470,0.17073170731707318,0.016260162601626018,0.3821138211382114,0.3272357723577236,0.0875950694990821,0.6181946500919312,0.4342031970522529,17675.0,0.0,24.0,3361.0,1149.0,12371.0,770.0
2016,78632,430,0,80,150,0.18604651162790697,0.0,0.3488372093023256,0.35658914728682173,0.0,0.5643587973377601,0.41442657508106184,17675.0,0.0,24.0,3361.0,1149.0,12371.0,770.0
2016,78633,13330,190,420,2700,0.03150787696924231,0.014253563390847712,0.20255063765941486,0.06039009752438109,0.07678532536359897,0.32769220490579615,0.18231556862993964,17675.0,0.0,24.0,3361.0,1149.0,12371.0,770.0
2016,78634,14850,410,2320,3920,0.15622895622895622,0.027609427609427608,0.26397306397306397,0.2994388327721661,0.14873465841207775,0.4270631599517523,0.34179936256697113,17675.0,0.0,24.0,3361.0,1149.0,12371.0,770.0
2016,78636,1800,30,250,620,0.1388888888888889,0.016666666666666666,0.34444444444444444,0.2662037037037037,0.08978494623655914,0.5572520569268401,0.37953358690740063,17675.0,0.0,24.0,3361.0,1149.0,12371.0,770.0
2016,78638,950,30,160,320,0.16842105263157894,0.031578947368421054,0.3368421052631579,0.32280701754385965,0.1701188455008489,0.5449527755345669,0.40750379143537685,17675.0,0.0,24.0,3361.0,1149.0,12371.0,770.0
2016,78639,3230,50,740,1320,0.22910216718266255,0.015479876160990712,0.4086687306501548,0.43911248710010325,0.08339159093178868,0.6611559409059083,0.5034599516958841,17675.0,0.0,24.0,3361.0,1149.0,12371.0,770.0
2016,78640,24990,620,4990,8460,0.1996798719487795,0.024809923969587835,0.3385354141656663,0.38271975456849405,0.13365346138455383,0.5476922590250243,0.43205075225553863,17675.0,0.0,24.0,3361.0,1149.0,12371.0,770.0
2016,78641,28290,800,3380,7380,0.11947684694238246,0.028278543655001768,0.2608695652173913,0.22899728997289973,0.15233925130275147,0.42204223105258576,0.30820170959174364,17675.0,0.0,24.0,3361.0,1149.0,12371.0,770.0
2016,78642,6510,160,790,1810,0.12135176651305683,0.02457757296466974,0.2780337941628264,0.23259088581669227,0.13240176403547893,0.4498110107198962,0.32032102984501276,17675.0,0.0,24.0,3361.0,1149.0,12371.0,770.0
2016,78643,2970,40,540,1150,0.18181818181818182,0.013468013468013467,0.3872053872053872,0.3484848484848485,0.07255349190833062,0.6264319310516775,0.4459678999822697,17675.0,0.0,24.0,3361.0,1149.0,12371.0,770.0
2016,78644,8160,210,2040,3200,0.25,0.025735294117647058,0.39215686274509803,0.4791666666666667,0.13863851992409867,0.6344425695561746,0.5149880082926885,17675.0,0.0,24.0,3361.0,1149.0,12371.0,770.0
2016,78645,5910,150,680,1660,0.11505922165820642,0.025380710659898477,0.2808798646362098,0.22053017484489565,0.1367283445226789,0.454415464793788,0.31739837228967555,17675.0,0.0,24.0,3361.0,1149.0,12371.0,770.0
2016,78648,3320,90,980,1400,0.29518072289156627,0.02710843373493976,0.42168674698795183,0.5657630522088354,0.14603575592693355,0.6822168594323926,0.5761945358312459,17675.0,0.0,24.0,3361.0,1149.0,12371.0,770.0
2016,78650,720,20,140,210,0.19444444444444445,0.027777777777777776,0.2916666666666667,0.3726851851851852,0.1496415770609319,0.47186666110740494,0.3950124885377587,17675.0,0.0,24.0,3361.0,1149.0,12371.0,770.0
2016,78652,2470,70,260,630,0.10526315789473684,0.02834008097165992,0.2550607287449393,0.20175438596491227,0.1526707587828131,0.41264452955141484,0.2917465878606285,17675.0,0.0,24.0,3361.0,1149.0,12371.0,770.0
2016,78653,10270,260,2280,3230,0.22200584225900682,0.02531645569620253,0.314508276533593,0.4255111976630964,0.13638219681502656,0.5088204697321745,0.4340874700093746,17675.0,0.0,24.0,3361.0,1149.0,12371.0,770.0
2016,78654,8750,160,1760,3430,0.20114285714285715,0.018285714285714287,0.392,0.38552380952380955,0.09850691244239633,0.6341887925283523,0.4687213621677125,17675.0,0.0,24.0,3361.0,1149.0,12371.0,770.0
